"County Code","County","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"36085","Richmond County, NY",".",".",".",".","0.09","0.072",".",".",".","17","7.2",".",".","."
"36087","Rockland County, NY",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"36089","St. Lawrence County, NY",".",".",".",".",".",".","91","54","5",".",".",".",".","."
"36091","Saratoga County, NY",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"36099","Seneca County, NY",".",".",".",".",".",".","3","1","0",".",".",".",".","."
"36101","Steuben County, NY","0.4","0.3",".",".","0.09","0.058","2","1","0","10","4.9",".",".","."
"36103","Suffolk County, NY",".",".",".",".","0.11","0.077","3","1","0","14","6.6",".",".","."
"36109","Tompkins County, NY",".",".",".",".","0.06","0.057","25","4","0",".",".",".",".","."
"36117","Wayne County, NY",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"36119","Westchester County, NY",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","."
"37003","Alexander County, NC",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"37011","Avery County, NC",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"37013","Beaufort County, NC",".",".",".",".",".",".","19","2","0",".",".",".",".","."
"37019","Brunswick County, NC",".",".",".",".",".",".","83","18","2",".",".",".",".","."
"37021","Buncombe County, NC",".",".",".",".","0.07","0.06","18","3","1","15","7",".",".","."
"37027","Caldwell County, NC",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"37031","Carteret County, NC",".",".",".",".","0.06","0.057",".",".",".",".",".",".",".","."
"37033","Caswell County, NC",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"37035","Catawba County, NC",".",".",".",".",".",".",".",".",".","21","8.5",".",".","."
"37051","Cumberland County, NC",".",".",".",".","0.07","0.063",".",".",".","18","8.9","27","11","."
"37057","Davidson County, NC",".",".",".",".",".",".",".",".",".","18","8.2",".",".","."
"37063","Durham County, NC",".",".",".",".","0.08","0.061","4","1","0","18","9.1","29","13","."
"37065","Edgecombe County, NC",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"37067","Forsyth County, NC",".",".","38","7","0.08","0.066","4","1","0","16","7.3","23","11","."
"37075","Graham County, NC",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"37077","Granville County, NC",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"37081","Guilford County, NC",".",".",".",".","0.08","0.065",".",".",".","16","7.7","28","11","."
"37087","Haywood County, NC",".",".",".",".","0.07","0.063","207","69","5",".",".",".",".","."
"37099","Jackson County, NC",".",".",".",".","0.07","0.064",".",".",".","12","6.9",".",".","."
"37101","Johnston County, NC",".",".",".",".","0.07","0.06",".",".",".","17","8.5",".",".","."
"37105","Lee County, NC",".",".","7","1","0.07","0.059","1","1","0",".",".",".",".","."
"37107","Lenoir County, NC",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"37109","Lincoln County, NC",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"37113","Macon County, NC",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"37117","Martin County, NC",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"37119","Mecklenburg County, NC","1.5","1.3","40","11","0.08","0.068","5","1","0","18","8.7",".",".","."
"37121","Mitchell County, NC",".",".",".",".",".",".",".",".",".","13","7",".",".","."
"37123","Montgomery County, NC",".",".",".",".","0.07","0.06",".",".",".","13","5.8",".",".","."
"37129","New Hanover County, NC",".",".",".",".","0.07","0.057","2","1","0","14","6.2",".",".","."
"37145","Person County, NC",".",".",".",".","0.07","0.061","31","6","1",".",".",".",".","."
"37147","Pitt County, NC",".",".",".",".","0.07","0.061",".",".",".","13","6.8",".",".","."
"37157","Rockingham County, NC",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"37159","Rowan County, NC",".",".",".",".","0.08","0.062",".",".",".",".",".",".",".","."
"37173","Swain County, NC",".",".",".",".","0.07","0.058",".",".",".","16","8.1",".",".","."
"37179","Union County, NC",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"37183","Wake County, NC","1.5","1.2","35","9","0.08","0.066","2","1","0","18","9.2","31","14","."
"37199","Yancey County, NC",".",".",".",".","0.08","0.063",".",".",".",".",".",".",".","."
"38007","Billings County, ND",".",".",".",".","0.07","0.061","5","3","1","17","4",".",".","."
"38013","Burke County, ND",".",".","10","2","0.07","0.059","16","5","1","18","4.5","66","12","."
"38015","Burleigh County, ND","0.7","0.6","34","5","0.07","0.059","13","3","1","19","6.6","96","22","."
"38017","Cass County, ND",".",".","34","4","0.07","0.061","4","1","0","15","7.7","71","16","."
"38025","Dunn County, ND",".",".",".","2","0.06","0.055",".",".",".",".",".",".",".","."
"38053","McKenzie County, ND",".",".","9","1","0.07","0.059","7","2","1","20","5.6","59","9","."
"38057","Mercer County, ND",".",".","18","3","0.07","0.061","34","8","2","14","3.7","67","12","."
"38065","Oliver County, ND",".",".","13","2","0.07","0.062","14","3","1","16","6.3","71","13","."
"38093","Stutsman County, ND",".",".",".",".",".",".","34","5","1",".",".","89","15","."
"38101","Ward County, ND",".",".",".","2","0.06","0.056",".",".",".",".",".",".",".","."
"38105","Williams County, ND",".",".",".",".","0.07","0.061","67","17","1","18","5","82","16","."
"39001","Adams County, OH",".",".",".",".",".",".","12","3","1",".",".",".",".","."
"39003","Allen County, OH",".",".",".",".","0.08","0.069","2","1","0","16","7.6",".",".","."
"39007","Ashtabula County, OH",".",".",".",".","0.09","0.069","5","3","1",".",".",".",".","."
"39009","Athens County, OH",".",".",".",".",".",".",".",".",".","12","6.3",".",".","."
"39013","Belmont County, OH","0.7","0.5","28","7",".",".","4","1","0","15","7.7","43","18","."
"39017","Butler County, OH",".",".",".",".","0.09","0.072","31","7","1","22","10.5","59","31","."
"39023","Clark County, OH",".",".",".",".","0.08","0.068","4","2","0","20","8.2",".",".","."
"39025","Clermont County, OH",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"39027","Clinton County, OH",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"39029","Columbiana County, OH",".",".",".",".",".",".","9","3","1",".",".","27","14","0.02"
"39035","Cuyahoga County, OH","5.4","3.3","46","11","0.08","0.069","41","14","1","27","11.2","67","30","0.03"
"39041","Delaware County, OH",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"39047","Fayette County, OH",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"39049","Franklin County, OH","1.9","1.6","40","11","0.08","0.07","3","1","0","22","8.8","52","22","0.01"
"39051","Fulton County, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","0.11"
"39053","Gallia County, OH",".",".",".",".",".",".","38","8","2",".",".",".",".","."
"39055","Geauga County, OH",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"39057","Greene County, OH",".",".",".",".","0.07","0.065",".",".",".","16","7.4","24","11","."
"39061","Hamilton County, OH","1.6","1.2","51","20","0.09","0.072","19","3","1","22","10.9","40","18","."
"39081","Jefferson County, OH",".",".",".",".","0.07","0.058","34","6","1","22","9.1","37","18","."
"39083","Knox County, OH",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"39085","Lake County, OH","3.5","2.8",".",".","0.09","0.073","29","9","0","16","7.3","28","13","."
"39087","Lawrence County, OH",".",".",".",".","0.07","0.062","5","2","0","17","6.6","21","12","."
"39089","Licking County, OH",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"39093","Lorain County, OH",".",".",".",".","0.08","0.065",".",".",".","18","8","20","11","."
"39095","Lucas County, OH",".",".",".",".","0.08","0.069","14","3","0","20","8.3",".",".","."
"39097","Madison County, OH",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"39099","Mahoning County, OH",".",".",".",".","0.06","0.055","4","2","0","18","8","32","17","."
"39101","Marion County, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","0.02"
"39103","Medina County, OH",".",".",".",".","0.08","0.064",".",".",".","19","7.8",".",".","."
"39109","Miami County, OH",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"39113","Montgomery County, OH","1.9","1",".",".","0.08","0.07",".",".",".","19","8.6","34","16","."
"39115","Morgan County, OH",".",".",".",".",".",".","17","4","0",".",".",".",".","."
"39121","Noble County, OH",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"39133","Portage County, OH",".",".",".",".","0.08","0.065",".",".",".","18","7.4",".",".","."
"39135","Preble County, OH","0.6","0.4",".",".","0.08","0.067","7","2","0","16","7.3",".",".","."
"39145","Scioto County, OH",".",".",".",".",".",".","13","3","1",".",".","25","11","."
"39151","Stark County, OH","1.5","1.2",".",".","0.08","0.069",".",".",".","21","9.7",".",".","."
"39153","Summit County, OH","1.5","0.9",".",".","0.08","0.066","4","1","0","22","8.8",".",".","."
"39155","Trumbull County, OH",".",".",".",".","0.08","0.065",".",".",".",".",".","29","13","."
"39165","Warren County, OH",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"39167","Washington County, OH",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","0"
"39173","Wood County, OH",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"40001","Adair County, OK","0.7","0.5",".",".","0.07","0.058","6","2","1",".",".","42","13","."
"40013","Bryan County, OK",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"40017","Canadian County, OK",".",".",".","5","0.08","0.069",".",".",".",".",".",".",".","."
"40021","Cherokee County, OK",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"40023","Choctaw County, OK",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"40027","Cleveland County, OK",".",".",".",".","0.08","0.07",".",".",".","16","7.8",".",".","."
"40031","Comanche County, OK",".",".",".",".","0.08","0.067",".",".",".","14","7",".",".","."
"40037","Creek County, OK",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","0.01"
"40043","Dewey County, OK",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"40047","Garfield County, OK",".",".",".",".",".",".","54","11","1",".",".",".",".","."
"40067","Jefferson County, OK",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"40071","Kay County, OK",".",".",".",".","0.07","0.064","29","13","1","17","7.8",".",".","."
"40085","Love County, OK",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"40087","McClain County, OK",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"40097","Mayes County, OK",".",".",".",".","0.07","0.06","25","11","1",".",".",".",".","."
"40101","Muskogee County, OK",".",".",".",".",".",".","52","14","1",".",".",".",".","."
"40109","Oklahoma County, OK","1.8","1.3","43","16","0.09","0.071","2","1","0","13","7.1","37","19","."
"40113","Osage County, OK",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"40115","Ottawa County, OK",".",".",".",".","0.07","0.06",".",".",".",".",".","57","18","0.02"
"40121","Pittsburg County, OK",".",".",".",".","0.07","0.061",".",".",".","16","7.9",".",".","."
"40135","Sequoyah County, OK",".",".","28","5","0.07","0.058",".",".",".","16","8.2",".",".","."
"40143","Tulsa County, OK","1.4","1","37","7","0.08","0.065","14","6","1","25","10.2","32","17","."
"40147","Washington County, OK",".",".",".",".","0.08","0.064",".",".",".","19","8.3",".",".","."
"41005","Clackamas County, OR",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"41009","Columbia County, OR",".",".",".",".","0.09","0.064",".",".",".",".",".",".",".","."
"41013","Crook County, OR",".",".",".",".",".",".",".",".",".","58","11.5",".",".","."
"41025","Harney County, OR",".",".",".",".",".",".",".",".",".","45","11.1",".",".","."
"41029","Jackson County, OR",".",".",".",".","0.1","0.078",".",".",".","111","15.3","136","23","."
"41033","Josephine County, OR",".",".",".",".",".",".",".",".",".","100","12.8",".",".","."
"41035","Klamath County, OR",".",".",".",".",".",".",".",".",".","55","11.7",".",".","."
"41039","Lane County, OR",".",".",".",".","0.11","0.073",".",".",".","153","13.6","226","20","."
"41047","Marion County, OR",".",".",".",".","0.1","0.078",".",".",".",".",".",".",".","."
"41051","Multnomah County, OR","1.6","1.1","40","9","0.09","0.068","3","2","0","34","7.9","62","15","."
"41059","Umatilla County, OR",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"41065","Wasco County, OR",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"41067","Washington County, OR","1.3","1","38","12","0.1","0.076",".",".",".","36","8.2",".",".","."
"42001","Adams County, PA","0.7","0.6",".","1","0.07","0.062","4","2","0","18","7.6",".",".","."
"42003","Allegheny County, PA","6","3.7","37","10","0.08","0.072","116","29","4","80","14.8","93","24","0.01"
"42005","Armstrong County, PA",".",".",".",".","0.08","0.064",".",".",".","21","9.6",".",".","."
"42007","Beaver County, PA",".",".","37","8","0.08","0.066","22","5","1","23","10.8","53","16","0.01"
"42011","Berks County, PA",".",".",".",".","0.09","0.07","7","4","1","24","8.4",".",".","0.05"
"42013","Blair County, PA",".",".",".",".","0.07","0.063","7","2","0","21","8.4",".",".","."
"42015","Bradford County, PA",".",".","18","4","0.06","0.055",".",".",".","17","6.5",".",".","."
"42017","Bucks County, PA",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"42021","Cambria County, PA","1","0.6","32","6","0.07","0.062","19","3","0","24","11.8","29","11","."
"42025","Carbon County, PA",".",".",".",".",".",".",".",".",".",".",".",".",".","0.09"
"42027","Centre County, PA",".",".","27","4","0.07","0.063",".",".",".","22","8.5",".",".","."
"42029","Chester County, PA",".",".",".",".","0.09","0.071",".",".",".","24","11.4",".",".","."
"42033","Clearfield County, PA",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"42041","Cumberland County, PA",".",".",".",".",".",".",".",".",".","24","7.9",".",".","."
"42043","Dauphin County, PA",".",".",".",".","0.07","0.06",".",".",".","26","8.6","29","14","."
"42045","Delaware County, PA",".",".",".","10","0.08","0.07",".",".",".","20","8.3",".",".","0.01"
"42047","Elk County, PA",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"42049","Erie County, PA","0.7","0.4","31","3","0.07","0.063",".",".",".","18","7.9","23","9","."
"42055","Franklin County, PA",".",".",".",".","0.06","0.059",".",".",".",".",".",".",".","."
"42059","Greene County, PA",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"42063","Indiana County, PA",".",".",".",".","0.07","0.068","24","5","1",".",".",".",".","."
"42069","Lackawanna County, PA","0.8","0.7","43","9","0.07","0.062",".",".",".","17","8.6",".",".","."
"42071","Lancaster County, PA",".",".",".",".","0.08","0.068",".",".",".","25","10.7","28","13","0.07"
"42073","Lawrence County, PA",".",".",".",".","0.07","0.062","7","2","0",".",".",".",".","0.03"
"42075","Lebanon County, PA",".",".",".",".","0.07","0.064",".",".",".","30","11.5",".",".","."
"42077","Lehigh County, PA",".",".",".",".","0.08","0.067",".",".",".",".",".","29","12","."
"42079","Luzerne County, PA",".",".",".",".","0.07","0.06","3","1","0",".",".","27","11","0.01"
"42081","Lycoming County, PA",".",".",".",".","0.07","0.062",".",".",".",".",".","27","11","."
"42085","Mercer County, PA",".",".",".",".","0.08","0.068",".",".",".","23","11.8",".",".","."
"42089","Monroe County, PA",".",".",".",".","0.07","0.065",".",".",".","18","7.3",".",".","."
"42091","Montgomery County, PA",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"42095","Northampton County, PA",".",".",".","7","0.08","0.07","105","59","1","27","12.6",".",".","."
"42101","Philadelphia County, PA","4.1","2.6","45","11","0.1","0.076","10","4","1","20","10","46","22","."
"42111","Somerset County, PA",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"42117","Tioga County, PA",".",".","10","2","0.07","0.06",".",".",".","18","10.2",".",".","."
"42123","Warren County, PA",".",".",".",".",".",".","43","9","1",".",".",".",".","."
"42125","Washington County, PA",".",".","33","5","0.08","0.064","29","6","1","24","10.5",".",".","."
"42129","Westmoreland County, PA",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","0.01"
"42133","York County, PA","1","0.7","42","8","0.07","0.065","10","2","1","22","9",".",".","."
"44003","Kent County, RI",".",".",".",".","0.1","0.076",".",".",".","12","4.7","22","8","."
"44007","Providence County, RI","2.6","1.6","50","18","0.1","0.076","4","1","0","18","8.3","30","15","."
"44009","Washington County, RI",".",".",".",".","0.1","0.072",".",".",".","13","5",".",".","."
"45003","Aiken County, SC",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"45007","Anderson County, SC",".",".",".",".","0.07","0.058",".",".",".",".",".",".",".","."
"45015","Berkeley County, SC",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"45019","Charleston County, SC",".",".",".",".","0.08","0.064","5","2","0",".",".",".",".","."
"45025","Chesterfield County, SC",".",".",".",".","0.07","0.06",".",".",".",".",".","22","12","."
"45029","Colleton County, SC",".",".",".",".","0.06","0.056",".",".",".",".",".",".",".","."
"45031","Darlington County, SC",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"45037","Edgefield County, SC",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"45041","Florence County, SC",".",".",".",".",".",".",".",".",".",".",".",".",".","0.08"
"45045","Greenville County, SC",".",".","40","8","0.07","0.062",".",".",".","20","8.4","27","13","."
"45051","Horry County, SC",".",".",".",".","0.06","0.056",".",".",".",".",".",".",".","."
"45063","Lexington County, SC",".",".",".",".",".",".","2","1","0",".",".",".",".","."
"45073","Oconee County, SC",".",".",".",".","0.07","0.062","1","1","0",".",".",".",".","."
"45077","Pickens County, SC",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"45079","Richland County, SC","1.1","0.8","37","4","0.08","0.06","3","1","0",".",".",".",".","."
"45083","Spartanburg County, SC",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"45091","York County, SC",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"46011","Brookings County, SD",".",".",".",".","0.09","0.063",".",".",".","13","4.7","81","19","."
"46013","Brown County, SD",".",".",".",".",".",".",".",".",".","13","6.3","42","16","."
"46029","Codington County, SD",".",".",".",".",".",".",".",".",".","17","7.5","82","22","."
"46033","Custer County, SD",".",".",".",".","0.08","0.065",".",".",".","18","5.2","75","9","."
"46065","Hughes County, SD",".",".",".",".",".",".",".",".",".","12","3.5",".",".","."
"46071","Jackson County, SD",".",".","4","1","0.08","0.067","2","1","0","13","3.6","55","9","."
"46093","Meade County, SD",".",".",".",".","0.05","0.045",".",".",".",".",".","94","14","."
"46099","Minnehaha County, SD","1.2","0.7","30","4","0.07","0.066","5","1","1","17","7.4","54","17","."
"46103","Pennington County, SD",".",".","40","6",".",".","5","3","1","24","7.6","99","29","."
"46127","Union County, SD",".",".","15","2","0.07","0.066","4","1","0","15","6.4","48","15","."
"47001","Anderson County, TN",".",".",".",".","0.07","0.063","6","2","0",".",".",".",".","."
"47009","Blount County, TN","0.3","0.2","5","1","0.08","0.065","2","1","0","16","7.5",".",".","."
"47025","Claiborne County, TN",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"47037","Davidson County, TN","1.9","1.5","51","14","0.09","0.064","5","7","0","19","9.7","34","15","."
"47041","DeKalb County, TN",".",".",".",".","0.06","0.059",".",".",".",".",".",".",".","."
"47065","Hamilton County, TN",".",".",".",".","0.08","0.065",".",".",".","20","8.6",".",".","."
"47089","Jefferson County, TN",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"47093","Knox County, TN",".",".",".",".","0.08","0.067",".",".",".","21","8.9","40","16","0.02"
"47099","Lawrence County, TN",".",".",".",".",".",".",".",".",".","15","6.6",".",".","."
"47105","Loudon County, TN",".",".",".",".","0.08","0.063",".",".",".",".",".",".",".","."
"47113","Madison County, TN",".",".",".",".",".",".",".",".",".","13","6.9",".",".","."
"47125","Montgomery County, TN",".",".",".",".",".",".",".",".",".","17","8.1",".",".","."
"47155","Sevier County, TN",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"47157","Shelby County, TN","1.1","0.7","37","10","0.08","0.068","7","2","0","16","8.5",".",".","."
"47163","Sullivan County, TN",".",".",".",".","0.08","0.065","92","32","3",".",".",".",".","0"
"47165","Sumner County, TN",".",".",".",".","0.08","0.064",".",".",".","16","7.3",".",".","."
"47187","Williamson County, TN",".",".",".",".","0.07","0.058",".",".",".",".",".",".",".","."
"47189","Wilson County, TN",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"48027","Bell County, TX",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"48029","Bexar County, TX","1.7","1.1","40","8","0.09","0.073","29","4","2","25","8.9","73","21","."
"48037","Bowie County, TX",".",".",".",".",".",".",".",".",".","18","9",".",".","."
"48039","Brazoria County, TX",".",".","31","5","0.1","0.077",".",".",".",".",".",".",".","."
"48043","Brewster County, TX",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"48061","Cameron County, TX","2.2","1",".",".","0.07","0.059",".",".",".","24","9.4",".",".","0"
"48085","Collin County, TX",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","0.01"
"48113","Dallas County, TX","1.7","1","45","9","0.1","0.077",".",".",".","20","9",".",".","."
"48121","Denton County, TX",".",".","31","5","0.09","0.073",".",".",".",".",".",".",".","."
"48139","Ellis County, TX",".",".","33","5","0.09","0.067","7","2","0","16","8.5",".",".","."
"48141","El Paso County, TX","3.8","2.6","58","10","0.1","0.075","5","2","1","28","9.3","104","32","0.02"
"48167","Galveston County, TX",".",".","28","2","0.1","0.073",".",".",".","23","6.2","70","20","."
"48183","Gregg County, TX",".",".","18","3","0.07","0.062","27","6","1",".",".",".",".","."
"48201","Harris County, TX","2.1","1.9","52","14","0.11","0.077","19","8","0","24","10.4","80","27","."
"48203","Harrison County, TX",".",".","20","2","0.08","0.063","33","7","1","18","8.5","23","14","."
"48215","Hidalgo County, TX",".",".",".",".","0.06","0.055",".",".",".","26","10.1","49","25","."
"48221","Hood County, TX",".",".",".",".","0.09","0.066",".",".",".",".",".",".",".","."
"48227","Howard County, TX",".",".",".",".",".",".","88","37","5",".",".",".",".","."
"48231","Hunt County, TX",".",".","29","4","0.08","0.066",".",".",".",".",".",".",".","."
"48233","Hutchinson County, TX",".",".",".",".",".",".","246","85","8",".",".",".",".","."
"48245","Jefferson County, TX","1","0.5","31","6","0.08","0.067","86","26","2",".",".",".",".","."
"48251","Johnson County, TX",".",".",".",".","0.1","0.075",".",".",".",".",".",".",".","."
"48257","Kaufman County, TX",".",".","26","3","0.08","0.062",".",".",".",".",".",".",".","."
"48309","McLennan County, TX",".","0.4",".",".",".",".",".",".",".",".",".",".",".","."
"48331","Milam County, TX",".",".",".",".",".",".","37","9","0",".",".",".",".","."
"48339","Montgomery County, TX",".",".","27","3","0.1","0.079",".",".",".",".",".",".",".","."
"48349","Navarro County, TX",".",".","24","2","0.08","0.065","104","24","2",".",".",".",".","."
"48355","Nueces County, TX",".",".",".",".","0.07","0.061","4","2","0","22","8.5",".",".","."
"48361","Orange County, TX",".",".","28","3","0.07","0.061","80","19","2",".",".",".",".","."
"48367","Parker County, TX",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"48373","Polk County, TX",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"48375","Potter County, TX",".",".",".",".",".",".","114","24","2",".",".",".",".","."
"48381","Randall County, TX",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"48395","Robertson County, TX",".",".",".",".",".",".","13","3","0",".",".",".",".","."
"48397","Rockwall County, TX",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"48423","Smith County, TX",".",".","15","2","0.07","0.063",".",".",".",".",".",".",".","."
"48439","Tarrant County, TX","1.4","0.9","45","12","0.09","0.075",".",".",".","17","8.7","32","16","."
"48449","Titus County, TX",".",".",".",".",".",".","33","7","1",".",".",".",".","."
"48453","Travis County, TX","2.2","1.3","47","13","0.08","0.07","4","1","0",".",".","39","22","."
"48469","Victoria County, TX",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"48479","Webb County, TX","2","1.2",".",".",".",".",".",".",".",".",".",".",".","."
"49003","Box Elder County, UT",".",".",".",".","0.08","0.068",".",".",".","37","7.9",".",".","."
"49005","Cache County, UT",".",".",".","5","0.07","0.063",".",".",".","86","10.7","80","18","."
"49007","Carbon County, UT",".",".",".","3","0.07","0.066",".",".",".",".",".",".",".","."
"49011","Davis County, UT",".",".",".","12","0.1","0.078",".",".",".","36","8.7","48","20","."
"49013","Duchesne County, UT",".",".","26","6","0.1","0.081",".",".",".","28","6.2",".",".","."
"49035","Salt Lake County, UT","4.7","1.5","43","13","0.1","0.081",".",".",".","41","9.3","87","20","."
"49037","San Juan County, UT",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"49045","Tooele County, UT",".",".","24","3","0.1","0.077",".",".",".","29","6.8",".",".","."
"49047","Uintah County, UT",".",".","20","5","0.12","0.103",".",".",".","21","5.7",".",".","."
"49049","Utah County, UT","2.1","1.6",".","15","0.09","0.073",".",".",".","61","8.4","88","23","."
"49053","Washington County, UT",".",".",".","3","0.07","0.067",".",".",".",".",".",".",".","."
"49057","Weber County, UT","2.7","1.7",".","18","0.09","0.075",".",".",".","39","9","107","23","."
"50003","Bennington County, VT",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"50007","Chittenden County, VT","1","0.6","31","6","0.06","0.06","1","0","0","13","5.2","20","6","."
"50021","Rutland County, VT","1.5","0.7","34","6","0.07","0.063","2","1","0","19","7","27","13","."
"51003","Albemarle County, VA",".",".",".",".","0.06","0.059",".",".",".","13","6.5",".",".","."
"51013","Arlington County, VA","2","1.2","43","9","0.08","0.07",".",".",".","16","7.7",".",".","."
"51023","Botetourt County, VA",".",".",".",".",".",".","40","8","1",".",".",".",".","."
"51033","Caroline County, VA",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"51035","Carroll County, VA",".",".",".",".",".",".",".",".",".",".",".","19","10","."
"51036","Charles County, VA",".",".","32","4","0.07","0.061","18","4","0","13","6.9",".",".","."
"51041","Chesterfield County, VA",".",".",".",".","0.07","0.06",".",".",".","15","7.1",".",".","."
"51059","Fairfax County, VA","1.5","1.1","44","15","0.08","0.068","4","2","0","15","6.9","27","13","."
"51061","Fauquier County, VA",".",".",".",".","0.06","0.056",".",".",".",".",".",".",".","."
"51069","Frederick County, VA",".",".",".",".","0.07","0.061",".",".",".","17","7.6",".",".","."
"51071","Giles County, VA",".",".",".",".","0.07","0.062","462","113",".",".",".",".",".","."
"51085","Hanover County, VA",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"51087","Henrico County, VA","1.1","0.8",".","8","0.08","0.067","4","1","0","16","7.6","25","13","."
"51107","Loudoun County, VA",".",".","35","6","0.08","0.066",".",".",".","14","7.3",".",".","."
"51113","Madison County, VA",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"51147","Prince Edward County, VA",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"51153","Prince William County, VA",".",".","24","4","0.08","0.065",".",".",".",".",".",".",".","."
"51161","Roanoke County, VA","1","0.7","32","5","0.07","0.058","3","1","0","14","6.6",".",".","."
"51163","Rockbridge County, VA",".",".",".",".","0.06","0.057",".",".",".",".",".",".",".","."
